Tanggal,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
2022-07-13,"75,000","75,000","38,350","38,350","13,400","12,150","11,250","13,850","12,800","16,100","14,050","131,650","135,000","128,350","113,350","98,350","128,350","39,650","39,650","145,850","151,650","140,000","15,150","15,150","15,150","21,500","15,750","25,750","25,000","28,350","28,350"
2022-07-14,"75,000","75,000","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","110,000","111,650","108,350","104,150","98,350","110,000","39,150","39,150","145,850","151,650","140,000","15,150","15,150","15,150","21,500","15,750","25,750","25,000","28,650","28,650"
2022-07-15,"73,750","73,750","37,450","37,450","13,950","12,850","11,900","14,600","13,500","16,550","14,300","106,450","108,350","104,600","103,750","96,650","110,850","38,400","38,400","147,850","154,000","141,650","15,300","15,350","15,250","22,400","16,200","25,850","25,250","28,750","28,750"
2022-07-18,"73,350","73,350","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","111,650","106,650","116,650","95,000","85,000","105,000","38,850","38,850","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,500","28,500"
2022-07-19,"70,850","70,850","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","110,000","106,650","113,350","92,900","85,000","100,850","38,850","38,850","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,500","28,500"
2022-07-20,"70,850","70,850","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","110,000","106,650","113,350","91,250","81,650","100,850","38,850","38,850","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,500","28,500"
2022-07-21,"66,650","66,650","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","110,000","106,650","113,350","86,250","73,350","99,150","38,750","38,750","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,500","28,500"
2022-07-22,"65,850","65,850","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","109,150","106,650","111,650","82,900","71,650","94,150","38,750","38,750","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,500","28,500"
2022-07-25,"50,850","50,850","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","96,650","100,000","93,350","73,350","61,650","85,000","38,850","38,850","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,350","28,350"
2022-07-26,"50,850","50,850","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","95,850","98,350","93,350","72,500","61,650","83,350","39,150","39,150","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,350","28,350"
2022-07-27,"50,850","50,850","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","95,850","98,350","93,350","72,100","60,850","83,350","39,150","39,150","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,350","28,350"
2022-07-28,"49,150","49,150","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","95,000","96,650","93,350","70,400","59,150","81,650","39,150","39,150","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,350","28,350"
2022-07-29,"49,150","49,150","36,650","36,650","13,400","12,150","11,250","13,850","12,800","16,100","14,050","95,000","96,650","93,350","69,600","57,500","81,650","39,250","39,250","145,850","151,650","140,000","15,150","15,150","15,150","21,450","15,600","25,750","25,000","28,350","28,350"
2022-08-01,"47,500","47,500","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","88,750","90,850","86,650","69,150","59,150","79,150","38,750","38,750","145,850","151,650","140,000","15,150","15,150","15,150","21,200","15,400","25,250","24,650","28,000","28,000"
2022-08-02,"47,500","47,500","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","88,750","90,850","86,650","69,150","59,150","79,150","38,750","38,750","145,850","151,650","140,000","15,150","15,150","15,150","20,550","15,400","23,250","24,000","28,000","28,000"
2022-08-03,"47,500","47,500","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","87,100","87,500","86,650","69,150","59,150","79,150","38,150","38,150","145,850","151,650","140,000","15,150","15,150","15,150","19,600","15,400","22,300","22,200","28,000","28,000"
2022-08-04,"47,500","47,500","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","87,100","87,500","86,650","69,150","59,150","79,150","37,900","37,900","145,850","151,650","140,000","15,150","15,150","15,150","19,600","15,400","22,300","22,200","28,000","28,000"
2022-08-05,"47,500","47,500","37,500","37,500","13,400","12,150","11,250","13,850","12,800","16,100","14,050","87,100","87,500","86,650","69,150","59,150","79,150","37,350","37,350","145,850","151,650","140,000","15,150","15,150","15,150","19,600","15,400","22,300","22,200","27,850","27,850"
2022-08-08,"45,000","45,000","37,500","37,500","13,400","12,200","11,300","13,900","12,850","16,150","14,100","85,000","85,850","84,150","69,150","59,150","79,150","36,350","36,350","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","27,650","27,650"
2022-08-09,"44,700","44,700","37,500","37,500","12,650","11,350","10,450","13,000","11,950","15,450","13,800","86,550","88,600","84,450","67,800","58,050","77,500","38,750","38,750","143,750","149,150","138,350","15,050","15,050","15,050","19,200","15,300","21,850","21,550","27,550","27,550"
2022-08-10,"45,000","45,000","37,500","37,500","13,400","12,200","11,300","13,900","12,850","16,150","14,100","83,750","83,350","84,150","67,100","59,150","75,000","35,850","35,850","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","28,000","28,000"
2022-08-11,"42,500","42,500","37,500","37,500","13,400","12,200","11,300","13,900","12,850","16,150","14,100","80,400","80,000","80,850","64,600","59,150","70,000","35,850","35,850","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","28,150","28,150"
2022-08-12,"41,650","41,650","37,500","37,500","13,400","12,200","11,300","13,900","12,850","16,150","14,100","79,600","80,000","79,150","63,750","59,150","68,350","35,850","35,850","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","29,350","29,350"
2022-08-15,"39,150","39,150","37,500","37,500","13,450","12,250","11,350","13,950","12,900","16,200","14,150","78,350","80,850","75,850","60,000","57,500","62,500","36,350","36,350","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","29,850","29,850"
2022-08-16,"39,150","39,150","37,500","37,500","13,500","12,300","11,400","13,950","12,900","16,200","14,150","78,350","80,850","75,850","59,150","57,500","60,850","36,850","36,850","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","30,150","30,150"
2022-08-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022-08-18,"39,150","39,150","37,500","37,500","13,600","12,400","11,500","14,050","13,000","16,300","14,250","78,350","80,850","75,850","57,900","55,000","60,850","37,350","37,350","145,850","151,650","140,000","15,150","15,150","15,150","19,400","15,250","22,300","21,850","31,000","31,000"
2022-08-19,"39,150","39,150","37,500","37,500","13,600","12,400","11,500","14,050","13,000","16,300","14,250","79,150","80,850","77,500","57,900","55,000","60,850","37,500","37,500","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","31,000","31,000"
2022-08-22,"38,350","38,350","37,500","37,500","13,600","12,400","11,500","14,050","13,000","16,300","14,250","76,650","76,650","76,650","57,500","55,000","60,000","37,600","37,600","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","31,350","31,350"
2022-08-23,"41,000","41,000","36,250","36,250","13,550","12,550","11,500","14,000","13,350","16,000","14,000","73,850","74,650","73,000","60,000","59,000","61,000","37,150","37,150","146,650","152,350","141,000","15,100","15,150","15,000","19,800","15,250","22,200","21,950","30,850","30,850"
2022-08-24,"38,350","38,350","37,500","37,500","13,600","12,400","11,500","14,100","13,050","16,300","14,300","74,150","75,000","73,350","56,650","55,000","58,350","37,400","37,400","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","31,350","31,350"
2022-08-25,"37,500","37,500","37,500","37,500","13,650","12,450","11,550","14,100","13,050","16,350","14,300","72,500","71,650","73,350","55,850","55,000","56,650","37,400","37,400","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","31,350","31,350"
2022-08-26,"38,250","38,250","35,500","35,500","13,700","12,550","11,650","14,250","13,200","16,150","14,300","71,350","70,550","72,100","57,600","57,100","58,050","36,200","36,200","146,400","152,150","140,650","15,150","15,200","15,100","19,900","15,200","22,600","21,850","30,800","30,800"
2022-08-29,"37,500","37,500","37,500","37,500","13,650","12,450","11,550","14,100","13,050","16,350","14,300","71,250","70,850","71,650","57,500","55,000","60,000","35,650","35,650","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","31,000","31,000"
2022-08-30,"37,500","37,500","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","70,400","70,850","70,000","57,500","55,000","60,000","34,850","34,850","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","30,850","30,850"
2022-08-31,"39,150","39,150","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","70,850","70,850","70,850","57,500","55,000","60,000","34,650","34,650","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","30,650","30,650"
2022-09-01,"39,150","39,150","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","73,350","71,650","75,000","58,350","56,650","60,000","34,150","34,150","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","30,500","30,500"
2022-09-02,"39,150","39,150","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","74,150","73,350","75,000","59,150","56,650","61,650","34,150","34,150","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","30,000","30,000"
2022-09-05,"40,850","40,850","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","82,900","79,150","86,650","59,600","56,650","62,500","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","29,850","29,850"
2022-09-06,"39,900","39,900","36,450","36,450","12,650","11,300","10,450","12,900","11,900","15,450","13,900","81,900","80,850","82,900","60,000","55,400","64,600","36,350","36,350","142,600","147,700","137,500","14,850","14,900","14,800","19,300","15,000","21,900","21,100","29,150","29,150"
2022-09-07,"41,650","41,650","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","83,350","79,150","87,500","64,600","60,000","69,150","35,350","35,350","145,850","151,650","140,000","15,150","15,150","15,150","19,750","15,250","22,200","21,850","29,150","29,150"
2022-09-08,"41,650","41,650","37,500","37,500","13,650","12,500","11,600","14,150","13,100","16,400","14,350","83,350","79,150","87,500","64,600","60,000","69,150","35,350","35,350","145,850","151,650","140,000","15,150","15,150","15,150","19,700","15,100","22,200","21,850","29,150","29,150"
2022-09-09,"41,650","41,650","37,500","37,500","13,750","12,550","11,650","14,200","13,150","16,500","14,500","83,350","79,150","87,500","64,600","60,000","69,150","35,400","35,400","145,850","151,650","140,000","15,150","15,150","15,150","19,700","15,100","22,200","21,850","29,000","29,000"
2022-09-12,"39,150","39,150","38,350","38,350","13,750","12,550","11,650","14,200","13,150","16,500","14,500","80,850","80,000","81,650","59,600","51,650","67,500","34,250","34,250","145,850","151,650","140,000","15,150","15,150","15,150","19,700","15,100","22,200","21,850","28,850","28,850"
2022-09-13,"44,150","44,150","37,900","37,900","13,450","12,250","11,450","13,750","12,800","16,350","14,200","85,000","83,350","86,650","65,650","56,650","74,600","35,000","35,000","144,500","150,350","138,650","15,000","15,050","15,000","19,900","14,800","22,500","22,400","28,750","28,750"
2022-09-14,"39,150","39,150","38,350","38,350","13,750","12,550","11,650","14,200","13,150","16,500","14,500","78,750","77,500","80,000","61,650","53,350","70,000","34,600","34,600","145,850","151,650","140,000","15,150","15,150","15,150","19,800","15,100","22,500","21,850","28,650","28,650"
2022-09-15,"39,150","39,150","38,350","38,350","13,750","12,550","11,650","14,200","13,150","16,500","14,500","78,750","77,500","80,000","61,650","53,350","70,000","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,800","15,100","22,500","21,850","28,650","28,650"
2022-09-16,"38,000","38,000","38,350","38,350","13,750","12,550","11,650","14,200","13,150","16,500","14,500","75,400","74,150","76,650","61,650","53,350","70,000","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,700","15,100","22,200","21,850","28,500","28,500"
2022-09-19,"38,850","38,850","38,000","38,000","13,750","12,550","11,650","14,200","13,150","16,500","14,500","74,600","74,150","75,000","65,400","53,350","77,500","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,600","14,900","21,950","21,850","27,350","27,350"
2022-09-20,"38,200","38,200","36,900","36,900","12,900","11,550","10,700","13,100","12,150","15,750","14,050","78,200","78,350","78,050","64,450","51,650","77,200","35,900","35,900","142,850","148,000","137,650","14,950","14,950","14,900","19,300","14,650","21,750","21,550","27,500","27,500"
2022-09-21,"38,850","38,850","38,000","38,000","13,750","12,550","11,650","14,200","13,150","16,550","14,500","75,000","75,000","75,000","65,400","51,650","79,150","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,500","14,750","21,950","21,850","27,000","27,000"
2022-09-22,"38,850","38,850","38,000","38,000","13,750","12,550","11,650","14,200","13,150","16,550","14,500","75,000","75,000","75,000","65,400","51,650","79,150","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,500","14,750","21,950","21,850","26,650","26,650"
2022-09-23,"38,850","38,850","38,000","38,000","13,750","12,550","11,650","14,200","13,150","16,550","14,500","75,000","75,000","75,000","64,150","50,000","78,350","34,850","34,850","145,850","151,650","140,000","15,150","15,150","15,150","19,500","14,750","21,950","21,850","26,500","26,500"
2022-09-26,"38,350","38,350","37,150","37,150","13,750","12,550","11,650","14,200","13,150","16,550","14,500","68,750","69,150","68,350","57,900","45,000","70,850","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,500","14,750","21,950","21,850","25,650","25,650"
2022-09-27,"40,850","40,850","37,350","37,350","13,000","11,650","10,800","13,300","12,250","15,850","14,150","75,350","75,000","75,650","60,400","48,000","72,850","37,250","37,250","145,000","150,550","139,450","15,100","15,100","15,100","19,600","14,900","22,000","21,950","26,050","26,050"
2022-09-28,"38,350","38,350","37,150","37,150","13,750","12,550","11,650","14,200","13,150","16,550","14,500","67,100","67,500","66,650","55,400","43,350","67,500","35,000","35,000","145,850","151,650","140,000","15,150","15,150","15,150","19,500","14,750","21,850","21,850","25,650","25,650"
